NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Gene Group Identifier	Gene Group Method
948708	bsmA	DUF1471 domain-containing putative lipoprotein BsmA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948776	yjgL	protein YjgL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948805	insG	IS4 family putative transposase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948806	ecpB	putative fimbrial chaperone EcpB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948810	yjhE	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
948823	fadI	3-ketoacyl-CoA thiolase FadI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948854	yjiG	Gate family protein YjiG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948859	yjiJ	putative transporter YjiJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948881	lgoR	putative DNA-binding transcriptional regulator LgoR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948930	yccJ	PF13993 family protein YccJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948938	gutM	DNA-binding transcriptional activator GutM	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949008	yccU	putative HspQ acetyl donor	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949017	uacT	urate:H(+) symporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949062	yadS	PF03458 family protein YadS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949082	yedD	lipoprotein YedD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949085	yciI	protein YciI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949107	ypdI	colanic acid synthesis putative lipoprotein YpdI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949125	yohK	putative 3-hydroxypropanoate export protein YohK	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
9797237	mgtL	leader peptide MgtL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
1450253	ymgF	inner membrane protein YmgF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
1450295	sgcB	putative PTS enzyme IIB component SgcB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
1450299	yibT	protein YibT	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
1450300	yicS	uncharacterized protein YicS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
1450304	yifL	putative lipoprotein YifL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
14678509	mntS	small protein MntS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847669	yjiV	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
2847680	rdlC	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
2847704	yedN	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
2847731	rdlD	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
2847734	rdlA	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
2847736	ecnA	entericidin A lipoprotein, antidote to entericidin B	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847770	rdlB	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
2847775	ldrC	small toxic polypeptide LdrC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
4056037	insZ	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
4056042	yoeA	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
5061509	yciZ	UPF0509 family protein YciZ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
5061513	ypfM	uncharacterized protein YpfM	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
5061523	sokA	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
5625563	ybfI	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
5625581	ythA	uncharacterized protein YthA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
5625582	yjhY	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
7751615	rzoQ	putative lipoprotein RzoQ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751622	ypdK	putative membrane protein YpdK	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751625	ibsA	toxic peptide IbsA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751626	ibsB	putative toxic peptide IbsB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751628	ibsD	putative toxic peptide IbsD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751629	ibsE	toxic peptide IbsE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751631	eyeA	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
7751635	ykgR	putative membrane protein YkgR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751636	yohP	putative membrane protein YohP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751642	azuC	uncharacterized protein AzuC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751647	yoaK	putative membrane protein YoaK	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
7751648	yoaJ	uncharacterized protein YoaJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944740	yjhR	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
944751	yaaI	DUF2541 domain-containing protein YaaI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944763	ygdB	DUF2509 domain-containing protein YgdB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944788	sgrR	DNA-binding transcriptional dual regulator SgrR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944828	yadM	putative fimbrial protein YadM	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944836	yadH	putative ABC transporter membrane subunit YadH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944841	yadN	putative fimbrial protein YadN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944847	smrB	putative endonuclease SmrB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944851	ydhQ	putative adhesin-related protein YdhQ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944860	cdaR	DNA-binding transcriptional activator CdaR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944899	yafL	NlpC/P60 family protein YafL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944908	lfhA	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
944910	dpaA	peptidoglycan meso-diaminopimelic acid protein amidase A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944927	bidA	dethiobiotin synthetase BidA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944930	ykfG	RadC-like JAB domain-containing protein YkfG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944937	yagA	integrase core domain-containing protein YagA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944940	ykfC	PF00078 domain-containing protein YkfC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944975	yahK	aldehyde reductase, NADPH-dependent	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944977	sfmF	putative fimbrial protein SfmF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945014	yaiO	outer membrane protein YaiO	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945033	yaiI	DUF188 domain-containing protein YaiI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945051	yajD	HNH nuclease family protein YajD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945061	yecA	putative iron-binding protein YecA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945078	yfjF	putative component of the Rsx system	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945115	ybbC	PF15631 family protein YbbC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945133	ybbD	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
945137	fetB	putative iron ABC exporter membrane subunit FetB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945138	ybbW	putative allantoin transporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945155	ybcI	PF04307 family inner membrane protein YbcI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945156	ydgC	GlpM family protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945163	ybcM	putative DNA-binding transcriptional regulator	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945210	mepH	peptidoglycan endopeptidase/peptidoglycan L,D-carboxypeptidase MepH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945211	ybdL	methionine transaminase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945219	ybeF	putative DNA-binding transcriptional regulator YbeF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945246	cobC	putative adenosylcobalamin phosphatase/alpha-ribazole phosphatase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945251	ybeQ	Sel1 repeat-containing protein YbeQ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945262	metU	tRNA-Met	Escherichia coli str. K-12 substr. MG1655		tRNA		
945263	yqeH	putative LuxR family transcriptional regulator YqeH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945265	paaI	phenylacetyl-CoA thioesterase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945278	yahB	putative LysR-type DNA-binding transcriptional regulator YahB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945317	pxpC	5-oxoprolinase component C	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945325	ybgD	putative fimbrial protein YbgD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945359	mngB	alpha-mannosidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945411	ybhS	ABC exporter membrane subunit YbhS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945412	hcxB	hydroxycarboxylate dehydrogenase B	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945413	ybhF	ABC exporter ATP binding subunit YbhF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945419	yqaA	DedA family protein YqaA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945434	ybiI	zinc finger domain-containing protein YbiI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945477	ybjM	putative inner membrane protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945491	ybjP	DUF3828 domain-containing lipoprotein YbjP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945537	ycaR	PF03966 family protein YcaR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945551	gloC	hydroxyacylglutathione hydrolase GloC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945560	ssuA	aliphatic sulfonate ABC transporter periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945563	ycbX	6-N-hydroxylaminopurine resistance protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945629	yceO	DUF2770 domain-containing protein YceO	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945631	yceF	m(7)GTP pyrophosphatase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945644	ydjM	inner membrane protein YdjM	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945668	yfjS	inner membrane lipoprotein YfjS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945676	ycfP	PF05728 family protein YcfP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945679	ycfT	inner membrane protein YcfT	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945684	ymfA	putative inner membrane protein YmfA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945718	ymfJ	uncharacterized protein YmfJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945719	ymfK	putative repressor protein YmfK	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945723	tfaE	putative tail fiber assembly protein TfaE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945724	tfaP	putative tail fiber assembly protein TfaP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945726	ycfK	protein StfP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945819	yciU	DUF440 domain-containing protein YciU	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945826	ygeW	putative carbamoyltransferase YgeW	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945831	abgR	putative LysR-type DNA-binding transcriptional regulator AbgR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945838	yciK	putative oxidoreductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945844	yciC	putative inner membrane protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945891	ycjU	beta-phosphoglucomutase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945895	ycjT	kojibiose phosphorylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945897	yghE	putative type II secretion system L-type protein YghE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945906	ykgG	DUF162 domain-containing lactate utilization protein YkgG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945928	rzpR	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
945940	paaH	3-hydroxyadipyl-CoA dehydrogenase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945949	ydbH	putative phospholipid transport factor YdbH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945960	ydhT	uncharacterized protein YdhT	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945965	paaY	2-hydroxycyclohepta-1,4,6-triene-1-carboxyl-CoA thioesterase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945976	ydcU	putative ABC transporter membrane subunit YdcU	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946094	flhE	flagellar protein FlhE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946109	rem	protein Rem	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946133	ynfD	DUF1161 domain-containing protein YnfD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946136	ynfL	putative DNA-binding transcriptional regulator YnfL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946137	rsxC	SoxR [2Fe-2S] reducing system protein RsxC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946142	tqsA	autoinducer 2 exporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946146	rsxB	SoxR [2Fe-2S] reducing system protein RsxB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946176	ydfB	uncharacterized protein YdfB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946186	hyi	hydroxypyruvate isomerase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946208	ydaY	putative uncharacterized protein YdaY	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946218	ydiY	acid-inducible putative outer membrane protein YdiY	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946226	ycgL	PF05166 family protein YcgL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946283	ydjG	NADH-dependent methylglyoxal reductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946284	mmuP	S-methyl-L-methionine transporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946286	yafD	endonuclease/exonuclease/phosphatase domain-containing protein YafD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946302	yeaE	methylglyoxal reductase YeaE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946311	yeaQ	PF04226 family protein YeaQ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946313	ompN	outer membrane porin N	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946325	yeaW	carnitine monooxygenase subunit YeaW	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946335	yoaE	TerC family inner membrane protein YoaE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946353	letA	intermembrane transport protein LetA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946381	yecN	MAPEG family inner membrane protein YecN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946414	cysT	tRNA-Cys	Escherichia coli str. K-12 substr. MG1655		tRNA		
946418	yfcS	putative fimbrial chaperone YfcS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946426	yfdS	protein YfdS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946436	ydgD	putative serine protease YdgD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946437	yedL	putative acetyltransferase YedL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946450	ygiZ	DUF2645 domain-containing inner membrane protein YgiZ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946477	drpB	cell division protein DrpB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946489	mtfA	Mlc titration factor	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946510	cbeA	cytoskeleton bundling-enhancing antitoxin CbeA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946517	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946520	cobS	cobalamin 5'-phosphate synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946534	cbtA	cytoskeleton-binding toxin CbtA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946541	tmaR	PTS system regulator TmaR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946556	wbbJ	putative lipopolysaccharide biosynthesis O-acetyl transferase WbbJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946576	ybaL	putative transporter YbaL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946621	yehC	putative fimbrial chaperone YehC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946639	yegW	putative DNA-binding transcriptional regulator YegW	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946642	yehA	putative fimbrial adhesin YehA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946651	yehM	uncharacterized protein YehM	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946661	yohD	DedA family protein YohD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946666	yohC	putative inner membrane protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946726	ykfI	toxin of the YkfI-YafW toxin-antitoxin system	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946728	yfaP	DUF2135 domain-containing protein YfaP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
